 VARIABLES = "R","Z","Tmpr      "
ZONE F=POINT, I= 103, J= 103
 0.49709E-05  0.29447E-04  0.10687E-05
 0.16001E-04  0.29447E-04  0.10687E-05
 0.29447E-04  0.29447E-04  0.10689E-05
 0.45836E-04  0.29447E-04  0.10692E-05
 0.65814E-04  0.29447E-04  0.10696E-05
 0.90165E-04  0.29447E-04  0.10704E-05
 0.11985E-03  0.29447E-04  0.10714E-05
 0.15603E-03  0.29447E-04  0.10729E-05
 0.20013E-03  0.29447E-04  0.10749E-05
 0.25388E-03  0.29447E-04  0.10773E-05
 0.31939E-03  0.29447E-04  0.10803E-05
 0.39924E-03  0.29447E-04  0.10838E-05
 0.49656E-03  0.29447E-04  0.10876E-05
 0.61516E-03  0.29447E-04  0.10916E-05
 0.75970E-03  0.29447E-04  0.10956E-05
 0.93583E-03  0.29447E-04  0.10995E-05
 0.11504E-02  0.29447E-04  0.11035E-05
 0.14119E-02  0.29447E-04  0.11076E-05
 0.17305E-02  0.29447E-04  0.11120E-05
 0.21186E-02  0.29447E-04  0.11173E-05
 0.25912E-02  0.29447E-04  0.11243E-05
 0.31667E-02  0.29447E-04  0.11347E-05
 0.38673E-02  0.29447E-04  0.11501E-05
 0.47200E-02  0.29447E-04  0.11686E-05
 0.57574E-02  0.29447E-04  0.11840E-05
 0.70191E-02  0.29447E-04  0.11935E-05
 0.85527E-02  0.29447E-04  0.11988E-05
 0.10416E-01  0.29447E-04  0.12006E-05
 0.12677E-01  0.29447E-04  0.11994E-05
 0.15420E-01  0.29447E-04  0.12138E-05
 0.18742E-01  0.29447E-04  0.12697E-05
 0.22762E-01  0.29447E-04  0.13613E-05
 0.27617E-01  0.29447E-04  0.14801E-05
 0.33469E-01  0.29447E-04  0.16171E-05
 0.40509E-01  0.29447E-04  0.17495E-05
 0.48950E-01  0.29447E-04  0.18447E-05
 0.59040E-01  0.29447E-04  0.18817E-05
 0.71052E-01  0.29447E-04  0.18644E-05
 0.85282E-01  0.29447E-04  0.18015E-05
 0.10204E+00  0.29447E-04  0.16855E-05
 0.12166E+00  0.29447E-04  0.15034E-05
 0.14443E+00  0.29447E-04  0.12418E-05
 0.17063E+00  0.29447E-04  0.91510E-06
 0.20047E+00  0.29447E-04  0.56009E-06
 0.23404E+00  0.29447E-04  0.20032E-06
 0.27131E+00  0.29447E-04  0.30180E-07
 0.31210E+00  0.29447E-04  0.42913E-06
 0.35601E+00  0.29447E-04  0.15465E-05
 0.40249E+00  0.29447E-04  0.31009E-05
 0.45077E+00  0.29447E-04  0.46255E-05
 0.50000E+00  0.29447E-04  0.56968E-05
 0.54923E+00  0.29447E-04  0.60405E-05
 0.59751E+00  0.29447E-04  0.56787E-05
 0.64399E+00  0.29447E-04  0.49495E-05
 0.68790E+00  0.29447E-04  0.41977E-05
 0.72869E+00  0.29447E-04  0.35545E-05
 0.76596E+00  0.29447E-04  0.31207E-05
 0.79953E+00  0.29447E-04  0.30084E-05
 0.82937E+00  0.29447E-04  0.30844E-05
 0.85557E+00  0.29447E-04  0.31344E-05
 0.87834E+00  0.29447E-04  0.30800E-05
 0.89796E+00  0.29447E-04  0.29717E-05
 0.91472E+00  0.29447E-04  0.28843E-05
 0.92895E+00  0.29447E-04  0.28822E-05
 0.94096E+00  0.29447E-04  0.29700E-05
 0.95105E+00  0.29447E-04  0.30859E-05
 0.95949E+00  0.29447E-04  0.31645E-05
 0.96653E+00  0.29447E-04  0.31854E-05
 0.97238E+00  0.29447E-04  0.31559E-05
 0.97724E+00  0.29447E-04  0.30859E-05
 0.98126E+00  0.29447E-04  0.29847E-05
 0.98458E+00  0.29447E-04  0.28636E-05
 0.98732E+00  0.29447E-04  0.27366E-05
 0.98958E+00  0.29447E-04  0.26151E-05
 0.99145E+00  0.29447E-04  0.25034E-05
 0.99298E+00  0.29447E-04  0.24044E-05
 0.99424E+00  0.29447E-04  0.23281E-05
 0.99528E+00  0.29447E-04  0.22756E-05
 0.99613E+00  0.29447E-04  0.22417E-05
 0.99683E+00  0.29447E-04  0.22216E-05
 0.99741E+00  0.29447E-04  0.22117E-05
 0.99788E+00  0.29447E-04  0.22090E-05
 0.99827E+00  0.29447E-04  0.22100E-05
 0.99859E+00  0.29447E-04  0.22107E-05
 0.99885E+00  0.29447E-04  0.22091E-05
 0.99906E+00  0.29447E-04  0.22047E-05
 0.99924E+00  0.29447E-04  0.21977E-05
 0.99938E+00  0.29447E-04  0.21889E-05
 0.99950E+00  0.29447E-04  0.21793E-05
 0.99960E+00  0.29447E-04  0.21698E-05
 0.99968E+00  0.29447E-04  0.21610E-05
 0.99975E+00  0.29447E-04  0.21534E-05
 0.99980E+00  0.29447E-04  0.21471E-05
